SID,ISO_TIME,NATURE,LAT,LON,USA_WIND,year,LON_180,on_ph_land
1998281N11151,1998-10-07 18:00:00,NR,11.2,151.0,15.0,1998,151.0,False
1998281N11151,1998-10-07 21:00:00,NR,11.1,150.4,15.0,1998,150.4,False
1998281N11151,1998-10-08 00:00:00,NR,11.0,149.8,15.0,1998,149.8,False
1998281N11151,1998-10-08 03:00:00,NR,10.9,149.3,15.0,1998,149.3,False
1998281N11151,1998-10-08 06:00:00,NR,10.9,148.7,15.0,1998,148.7,False
1998281N11151,1998-10-08 09:00:00,NR,10.9,148.0,18.0,1998,148.0,False
1998281N11151,1998-10-08 12:00:00,NR,10.9,147.3,20.0,1998,147.3,False
1998281N11151,1998-10-08 15:00:00,NR,10.8,146.5,20.0,1998,146.5,False
1998281N11151,1998-10-08 18:00:00,NR,10.8,145.8,20.0,1998,145.8,False
1998281N11151,1998-10-08 21:00:00,NR,10.8,145.1,20.0,1998,145.1,False
1998281N11151,1998-10-09 00:00:00,NR,10.8,144.4,20.0,1998,144.4,False
1998281N11151,1998-10-09 03:00:00,NR,10.8,143.8,20.0,1998,143.8,False
1998281N11151,1998-10-09 06:00:00,NR,10.8,143.2,20.0,1998,143.2,False
1998281N11151,1998-10-09 09:00:00,NR,10.8,142.8,23.0,1998,142.8,False
1998281N11151,1998-10-09 12:00:00,NR,10.8,142.4,25.0,1998,142.4,False
1998281N11151,1998-10-09 15:00:00,NR,10.8,142.1,25.0,1998,142.1,False
1998281N11151,1998-10-09 18:00:00,TS,10.8,141.9,25.0,1998,141.9,False
1998281N11151,1998-10-09 21:00:00,TS,10.9,141.7,28.0,1998,141.7,False
1998281N11151,1998-10-10 00:00:00,TS,10.9,141.4,30.0,1998,141.4,False
1998281N11151,1998-10-10 03:00:00,TS,10.9,141.1,33.0,1998,141.1,False
1998281N11151,1998-10-10 06:00:00,TS,10.7,140.7,35.0,1998,140.7,False
1998281N11151,1998-10-10 09:00:00,TS,10.6,140.3,38.0,1998,140.3,False
1998281N11151,1998-10-10 12:00:00,TS,10.4,139.8,40.0,1998,139.8,False
1998281N11151,1998-10-10 15:00:00,TS,10.4,139.3,43.0,1998,139.3,False
1998281N11151,1998-10-10 18:00:00,TS,10.4,138.8,45.0,1998,138.8,False
1998281N11151,1998-10-10 21:00:00,TS,10.4,138.2,48.0,1998,138.2,False
1998281N11151,1998-10-11 00:00:00,TS,10.6,137.6,50.0,1998,137.6,False
1998281N11151,1998-10-11 03:00:00,TS,10.7,137.0,53.0,1998,137.0,False
1998281N11151,1998-10-11 06:00:00,TS,10.9,136.3,55.0,1998,136.3,False
1998281N11151,1998-10-11 09:00:00,TS,11.0,135.6,58.0,1998,135.6,False
1998281N11151,1998-10-11 12:00:00,TS,11.0,134.9,60.0,1998,134.9,False
1998281N11151,1998-10-11 15:00:00,TS,11.0,134.2,68.0,1998,134.2,False
1998281N11151,1998-10-11 18:00:00,TS,11.0,133.6,75.0,1998,133.6,False
1998281N11151,1998-10-11 21:00:00,TS,11.1,133.1,83.0,1998,133.1,False
1998281N11151,1998-10-12 00:00:00,TS,11.3,132.6,90.0,1998,132.6,False
1998281N11151,1998-10-12 03:00:00,TS,11.7,131.9,95.0,1998,131.9,False
1998281N11151,1998-10-12 06:00:00,TS,12.2,131.3,100.0,1998,131.3,False
1998281N11151,1998-10-12 09:00:00,TS,12.5,130.7,105.0,1998,130.7,False
1998281N11151,1998-10-12 12:00:00,TS,12.8,130.1,110.0,1998,130.1,False
1998281N11151,1998-10-12 15:00:00,TS,13.2,129.5,118.0,1998,129.5,False
1998281N11151,1998-10-12 18:00:00,TS,13.7,129.0,125.0,1998,129.0,False
1998281N11151,1998-10-12 21:00:00,TS,14.2,128.4,133.0,1998,128.4,False
1998281N11151,1998-10-13 00:00:00,TS,14.7,127.7,140.0,1998,127.7,False
1998281N11151,1998-10-13 03:00:00,TS,15.2,126.9,145.0,1998,126.9,False
1998281N11151,1998-10-13 06:00:00,TS,15.6,126.1,150.0,1998,126.1,False
1998281N11151,1998-10-13 09:00:00,TS,15.8,125.4,153.0,1998,125.4,False
1998281N11151,1998-10-13 12:00:00,TS,16.0,124.7,155.0,1998,124.7,False
1998281N11151,1998-10-13 15:00:00,TS,16.2,124.2,155.0,1998,124.2,False
1998281N11151,1998-10-13 18:00:00,TS,16.4,123.7,155.0,1998,123.7,False
1998281N11151,1998-10-13 21:00:00,TS,16.7,123.2,155.0,1998,123.2,False
1998281N11151,1998-10-14 00:00:00,TS,17.0,122.7,155.0,1998,122.7,False
1998281N11151,1998-10-14 03:00:00,TS,17.2,122.2,138.0,1998,122.2,True
1998281N11151,1998-10-14 06:00:00,TS,17.4,121.8,120.0,1998,121.8,True
1998281N11151,1998-10-14 09:00:00,TS,17.6,121.5,110.0,1998,121.5,True
1998281N11151,1998-10-14 12:00:00,TS,17.8,121.4,100.0,1998,121.4,True
1998281N11151,1998-10-14 15:00:00,TS,18.2,121.3,95.0,1998,121.3,True
1998281N11151,1998-10-14 18:00:00,TS,18.6,121.2,90.0,1998,121.2,True
1998281N11151,1998-10-14 21:00:00,TS,18.9,121.0,88.0,1998,121.0,False
1998281N11151,1998-10-15 00:00:00,TS,19.3,121.0,85.0,1998,121.0,False
1998281N11151,1998-10-15 03:00:00,TS,19.7,120.9,88.0,1998,120.9,False
1998281N11151,1998-10-15 06:00:00,TS,20.2,121.0,90.0,1998,121.0,False
1998281N11151,1998-10-15 09:00:00,TS,20.7,121.0,85.0,1998,121.0,False
1998281N11151,1998-10-15 12:00:00,TS,21.3,121.2,80.0,1998,121.2,False
1998281N11151,1998-10-15 15:00:00,TS,21.9,121.3,80.0,1998,121.3,False
1998281N11151,1998-10-15 18:00:00,TS,22.6,121.6,80.0,1998,121.6,False
1998281N11151,1998-10-15 21:00:00,TS,23.3,121.9,80.0,1998,121.9,False
1998281N11151,1998-10-16 00:00:00,TS,24.0,122.2,80.0,1998,122.2,False
1998281N11151,1998-10-16 03:00:00,TS,24.6,122.5,83.0,1998,122.5,False
1998281N11151,1998-10-16 06:00:00,TS,25.2,122.9,85.0,1998,122.9,False
1998281N11151,1998-10-16 09:00:00,TS,25.8,123.6,83.0,1998,123.6,False
1998281N11151,1998-10-16 12:00:00,TS,26.5,124.5,80.0,1998,124.5,False
1998281N11151,1998-10-16 15:00:00,TS,27.1,125.3,75.0,1998,125.3,False
1998281N11151,1998-10-16 18:00:00,TS,27.7,126.1,70.0,1998,126.1,False
1998281N11151,1998-10-16 21:00:00,TS,28.5,127.1,70.0,1998,127.1,False
1998281N11151,1998-10-17 00:00:00,TS,29.3,128.1,70.0,1998,128.1,False
1998281N11151,1998-10-17 03:00:00,TS,30.0,129.0,70.0,1998,129.0,False
1998281N11151,1998-10-17 06:00:00,TS,30.7,129.9,70.0,1998,129.9,False
1998281N11151,1998-10-17 07:00:00,TS,30.9,130.2,69.0,1998,130.2,False
1998281N11151,1998-10-17 09:00:00,TS,31.6,131.2,68.0,1998,131.2,False
1998281N11151,1998-10-17 12:00:00,TS,32.8,132.6,65.0,1998,132.6,False
1998281N11151,1998-10-17 14:00:00,TS,33.8,133.6,65.0,1998,133.6,False
1998281N11151,1998-10-17 15:00:00,TS,34.6,134.1,65.0,1998,134.1,False
1998281N11151,1998-10-17 18:00:00,MX,36.5,135.7,65.0,1998,135.7,False
1998281N11151,1998-10-17 21:00:00,TS,38.6,137.1,63.0,1998,137.1,False
1998281N11151,1998-10-18 00:00:00,ET,40.7,138.5,60.0,1998,138.5,False
1998281N11151,1998-10-18 03:00:00,ET,42.4,139.7,55.0,1998,139.7,False
1998281N11151,1998-10-18 06:00:00,ET,43.8,141.0,50.0,1998,141.0,False
1998281N11151,1998-10-18 09:00:00,ET,45.0,142.7,50.0,1998,142.7,False
1998281N11151,1998-10-18 12:00:00,ET,46.0,144.6,50.0,1998,144.6,False
1998285N12149,1998-10-11 18:00:00,NR,12.1,149.2,20.0,1998,149.2,False
1998285N12149,1998-10-11 21:00:00,NR,12.3,148.8,20.0,1998,148.8,False
1998285N12149,1998-10-12 00:00:00,NR,12.5,148.3,20.0,1998,148.3,False
1998285N12149,1998-10-12 03:00:00,NR,12.6,147.7,20.0,1998,147.7,False
1998285N12149,1998-10-12 06:00:00,NR,12.5,147.1,20.0,1998,147.1,False
1998285N12149,1998-10-12 09:00:00,NR,12.4,146.5,20.0,1998,146.5,False
1998285N12149,1998-10-12 12:00:00,NR,12.2,145.9,20.0,1998,145.9,False
1998285N12149,1998-10-12 15:00:00,NR,12.0,145.4,20.0,1998,145.4,False
1998285N12149,1998-10-12 18:00:00,NR,11.9,144.9,20.0,1998,144.9,False
1998285N12149,1998-10-12 21:00:00,NR,11.7,144.3,20.0,1998,144.3,False
1998285N12149,1998-10-13 00:00:00,NR,11.6,143.8,20.0,1998,143.8,False
1998285N12149,1998-10-13 03:00:00,NR,11.6,143.3,20.0,1998,143.3,False
1998285N12149,1998-10-13 06:00:00,NR,11.6,142.9,20.0,1998,142.9,False
1998285N12149,1998-10-13 09:00:00,NR,11.6,142.5,23.0,1998,142.5,False
1998285N12149,1998-10-13 12:00:00,NR,11.6,142.0,25.0,1998,142.0,False
1998285N12149,1998-10-13 15:00:00,NR,11.6,141.5,25.0,1998,141.5,False
1998285N12149,1998-10-13 18:00:00,NR,11.7,140.9,25.0,1998,140.9,False
1998285N12149,1998-10-13 21:00:00,NR,11.7,140.3,25.0,1998,140.3,False
1998285N12149,1998-10-14 00:00:00,NR,11.7,139.7,25.0,1998,139.7,False
1998285N12149,1998-10-14 03:00:00,NR,11.7,139.2,25.0,1998,139.2,False
1998285N12149,1998-10-14 06:00:00,TS,11.5,138.7,25.0,1998,138.7,False
1998285N12149,1998-10-14 09:00:00,TS,11.3,138.2,25.0,1998,138.2,False
1998285N12149,1998-10-14 12:00:00,TS,11.3,137.8,25.0,1998,137.8,False
1998285N12149,1998-10-14 15:00:00,TS,11.4,137.3,28.0,1998,137.3,False
1998285N12149,1998-10-14 18:00:00,TS,11.5,136.9,30.0,1998,136.9,False
1998285N12149,1998-10-14 21:00:00,TS,11.6,136.5,30.0,1998,136.5,False
1998285N12149,1998-10-15 00:00:00,TS,11.7,136.1,30.0,1998,136.1,False
1998285N12149,1998-10-15 03:00:00,TS,11.8,135.7,33.0,1998,135.7,False
1998285N12149,1998-10-15 06:00:00,TS,11.9,135.2,35.0,1998,135.2,False
1998285N12149,1998-10-15 09:00:00,TS,11.9,134.8,38.0,1998,134.8,False
1998285N12149,1998-10-15 12:00:00,TS,11.9,134.3,40.0,1998,134.3,False
1998285N12149,1998-10-15 15:00:00,TS,12.0,133.7,43.0,1998,133.7,False
1998285N12149,1998-10-15 18:00:00,TS,12.0,133.3,45.0,1998,133.3,False
1998285N12149,1998-10-15 21:00:00,TS,11.9,132.9,45.0,1998,132.9,False
1998285N12149,1998-10-16 00:00:00,TS,11.9,132.6,45.0,1998,132.6,False
1998285N12149,1998-10-16 03:00:00,TS,11.9,132.4,45.0,1998,132.4,False
1998285N12149,1998-10-16 06:00:00,TS,12.0,132.2,45.0,1998,132.2,False
1998285N12149,1998-10-16 09:00:00,TS,12.0,132.1,45.0,1998,132.1,False
1998285N12149,1998-10-16 12:00:00,TS,12.0,131.9,45.0,1998,131.9,False
1998285N12149,1998-10-16 15:00:00,TS,12.0,131.8,45.0,1998,131.8,False
1998285N12149,1998-10-16 18:00:00,TS,12.0,131.6,45.0,1998,131.6,False
1998285N12149,1998-10-16 21:00:00,TS,12.0,131.5,45.0,1998,131.5,False
1998285N12149,1998-10-17 00:00:00,TS,11.9,131.4,45.0,1998,131.4,False
1998285N12149,1998-10-17 03:00:00,TS,11.9,131.2,45.0,1998,131.2,False
1998285N12149,1998-10-17 06:00:00,TS,11.9,131.1,45.0,1998,131.1,False
1998285N12149,1998-10-17 09:00:00,TS,11.8,130.9,43.0,1998,130.9,False
1998285N12149,1998-10-17 12:00:00,TS,11.8,130.6,40.0,1998,130.6,False
1998285N12149,1998-10-17 15:00:00,TS,11.8,130.4,40.0,1998,130.4,False
1998285N12149,1998-10-17 18:00:00,TS,11.7,130.3,40.0,1998,130.3,False
1998285N12149,1998-10-17 21:00:00,TS,11.6,130.2,40.0,1998,130.2,False
1998285N12149,1998-10-18 00:00:00,TS,11.5,130.1,40.0,1998,130.1,False
1998285N12149,1998-10-18 03:00:00,TS,11.4,130.0,40.0,1998,130.0,False
1998285N12149,1998-10-18 06:00:00,TS,11.3,129.9,40.0,1998,129.9,False
1998285N12149,1998-10-18 09:00:00,TS,11.2,129.9,43.0,1998,129.9,False
1998285N12149,1998-10-18 12:00:00,TS,11.0,129.8,45.0,1998,129.8,False
1998285N12149,1998-10-18 15:00:00,TS,10.9,129.8,48.0,1998,129.8,False
1998285N12149,1998-10-18 18:00:00,TS,10.8,129.8,50.0,1998,129.8,False
1998285N12149,1998-10-18 21:00:00,TS,10.7,129.8,58.0,1998,129.8,False
1998285N12149,1998-10-19 00:00:00,TS,10.7,129.7,65.0,1998,129.7,False
1998285N12149,1998-10-19 03:00:00,TS,10.7,129.7,65.0,1998,129.7,False
1998285N12149,1998-10-19 06:00:00,TS,10.7,129.6,65.0,1998,129.6,False
1998285N12149,1998-10-19 09:00:00,TS,10.7,129.5,65.0,1998,129.5,False
1998285N12149,1998-10-19 12:00:00,TS,10.8,129.4,65.0,1998,129.4,False
1998285N12149,1998-10-19 15:00:00,TS,10.9,129.2,70.0,1998,129.2,False
1998285N12149,1998-10-19 18:00:00,TS,11.1,128.9,75.0,1998,128.9,False
1998285N12149,1998-10-19 21:00:00,TS,11.2,128.6,95.0,1998,128.6,False
1998285N12149,1998-10-20 00:00:00,TS,11.4,128.2,115.0,1998,128.2,False
1998285N12149,1998-10-20 03:00:00,TS,11.6,128.0,120.0,1998,128.0,False
1998285N12149,1998-10-20 06:00:00,TS,11.8,127.7,125.0,1998,127.7,False
1998285N12149,1998-10-20 09:00:00,TS,12.0,127.5,130.0,1998,127.5,False
1998285N12149,1998-10-20 12:00:00,TS,12.2,127.2,135.0,1998,127.2,False
1998285N12149,1998-10-20 15:00:00,TS,12.5,126.8,135.0,1998,126.8,False
1998285N12149,1998-10-20 18:00:00,TS,12.7,126.4,135.0,1998,126.4,False
1998285N12149,1998-10-20 21:00:00,TS,12.9,126.0,135.0,1998,126.0,False
1998285N12149,1998-10-21 00:00:00,TS,13.1,125.6,135.0,1998,125.6,False
1998285N12149,1998-10-21 03:00:00,TS,13.2,125.3,133.0,1998,125.3,False
1998285N12149,1998-10-21 06:00:00,TS,13.4,125.0,130.0,1998,125.0,False
1998285N12149,1998-10-21 09:00:00,TS,13.6,124.6,130.0,1998,124.6,False
1998285N12149,1998-10-21 12:00:00,TS,13.7,124.3,130.0,1998,124.3,True
1998285N12149,1998-10-21 15:00:00,TS,13.8,123.9,125.0,1998,123.9,False
1998285N12149,1998-10-21 18:00:00,TS,13.9,123.6,120.0,1998,123.6,True
1998285N12149,1998-10-21 21:00:00,TS,14.0,123.4,113.0,1998,123.4,False
1998285N12149,1998-10-22 00:00:00,TS,14.2,123.2,105.0,1998,123.2,False
1998285N12149,1998-10-22 03:00:00,TS,14.4,122.9,98.0,1998,122.9,False
1998285N12149,1998-10-22 06:00:00,TS,14.6,122.6,90.0,1998,122.6,False
1998285N12149,1998-10-22 09:00:00,TS,14.8,122.3,103.0,1998,122.3,False
1998285N12149,1998-10-22 12:00:00,TS,15.0,122.0,115.0,1998,122.0,True
1998285N12149,1998-10-22 15:00:00,TS,15.2,121.7,105.0,1998,121.7,False
1998285N12149,1998-10-22 18:00:00,TS,15.5,121.3,95.0,1998,121.3,True
1998285N12149,1998-10-22 21:00:00,TS,15.8,120.8,90.0,1998,120.8,True
1998285N12149,1998-10-23 00:00:00,TS,16.1,120.3,85.0,1998,120.3,False
1998285N12149,1998-10-23 03:00:00,TS,16.3,119.9,83.0,1998,119.9,True
1998285N12149,1998-10-23 06:00:00,TS,16.5,119.5,80.0,1998,119.5,False
1998285N12149,1998-10-23 09:00:00,TS,16.6,119.2,80.0,1998,119.2,False
1998285N12149,1998-10-23 12:00:00,TS,16.7,118.9,80.0,1998,118.9,False
1998285N12149,1998-10-23 15:00:00,TS,16.8,118.6,80.0,1998,118.6,False
1998285N12149,1998-10-23 18:00:00,TS,17.0,118.3,80.0,1998,118.3,False
1998285N12149,1998-10-23 21:00:00,TS,17.2,118.0,80.0,1998,118.0,False
1998285N12149,1998-10-24 00:00:00,TS,17.4,117.7,80.0,1998,117.7,False
1998285N12149,1998-10-24 03:00:00,TS,17.6,117.3,80.0,1998,117.3,False
1998285N12149,1998-10-24 06:00:00,TS,17.8,117.1,80.0,1998,117.1,False
1998285N12149,1998-10-24 09:00:00,TS,18.0,116.8,80.0,1998,116.8,False
1998285N12149,1998-10-24 12:00:00,TS,18.2,116.6,80.0,1998,116.6,False
1998285N12149,1998-10-24 15:00:00,TS,18.4,116.4,80.0,1998,116.4,False
1998285N12149,1998-10-24 18:00:00,TS,18.7,116.2,80.0,1998,116.2,False
1998285N12149,1998-10-24 21:00:00,TS,18.9,116.1,78.0,1998,116.1,False
1998285N12149,1998-10-25 00:00:00,TS,19.1,116.0,75.0,1998,116.0,False
1998285N12149,1998-10-25 03:00:00,TS,19.4,115.9,75.0,1998,115.9,False
1998285N12149,1998-10-25 06:00:00,TS,19.7,115.9,75.0,1998,115.9,False
1998285N12149,1998-10-25 09:00:00,TS,19.9,115.9,75.0,1998,115.9,False
1998285N12149,1998-10-25 12:00:00,TS,20.2,115.9,75.0,1998,115.9,False
1998285N12149,1998-10-25 15:00:00,TS,20.4,116.0,73.0,1998,116.0,False
1998285N12149,1998-10-25 18:00:00,TS,20.7,116.1,70.0,1998,116.1,False
1998285N12149,1998-10-25 21:00:00,TS,20.9,116.2,68.0,1998,116.2,False
1998285N12149,1998-10-26 00:00:00,TS,21.2,116.3,65.0,1998,116.3,False
1998285N12149,1998-10-26 03:00:00,TS,21.5,116.5,65.0,1998,116.5,False
1998285N12149,1998-10-26 06:00:00,TS,21.8,116.7,65.0,1998,116.7,False
1998285N12149,1998-10-26 09:00:00,TS,22.1,116.9,65.0,1998,116.9,False
1998285N12149,1998-10-26 12:00:00,TS,22.4,117.2,65.0,1998,117.2,False
1998285N12149,1998-10-26 15:00:00,TS,22.6,117.3,65.0,1998,117.3,False
1998285N12149,1998-10-26 18:00:00,TS,22.9,117.5,65.0,1998,117.5,False
1998285N12149,1998-10-26 21:00:00,TS,23.1,117.7,58.0,1998,117.7,False
1998285N12149,1998-10-27 00:00:00,TS,23.3,117.9,50.0,1998,117.9,False
1998285N12149,1998-10-27 03:00:00,TS,23.5,118.0,48.0,1998,118.0,False
1998285N12149,1998-10-27 06:00:00,TS,23.7,118.2,45.0,1998,118.2,False
1998285N12149,1998-10-27 09:00:00,TS,23.9,118.3,38.0,1998,118.3,False
1998285N12149,1998-10-27 12:00:00,MX,24.0,118.5,30.0,1998,118.5,False
1998285N12149,1998-10-27 15:00:00,MX,24.4,119.2,28.0,1998,119.2,False
1998285N12149,1998-10-27 18:00:00,MX,25.0,120.5,25.0,1998,120.5,False
1998342N06141,1998-12-07 18:00:00,NR,6.1,141.0,20.0,1998,141.0,False
1998342N06141,1998-12-07 21:00:00,NR,6.2,140.5,20.0,1998,140.5,False
1998342N06141,1998-12-08 00:00:00,NR,6.3,139.9,20.0,1998,139.9,False
1998342N06141,1998-12-08 03:00:00,NR,6.5,139.3,23.0,1998,139.3,False
1998342N06141,1998-12-08 06:00:00,NR,6.7,138.8,25.0,1998,138.8,False
1998342N06141,1998-12-08 09:00:00,NR,7.0,138.3,25.0,1998,138.3,False
1998342N06141,1998-12-08 12:00:00,TS,7.4,137.7,25.0,1998,137.7,False
1998342N06141,1998-12-08 15:00:00,TS,7.9,137.0,25.0,1998,137.0,False
1998342N06141,1998-12-08 18:00:00,TS,8.4,136.4,25.0,1998,136.4,False
1998342N06141,1998-12-08 21:00:00,TS,8.9,135.7,28.0,1998,135.7,False
1998342N06141,1998-12-09 00:00:00,TS,9.5,135.0,30.0,1998,135.0,False
1998342N06141,1998-12-09 03:00:00,TS,9.9,134.3,30.0,1998,134.3,False
1998342N06141,1998-12-09 06:00:00,TS,10.3,133.6,30.0,1998,133.6,False
1998342N06141,1998-12-09 09:00:00,TS,10.6,132.8,30.0,1998,132.8,False
1998342N06141,1998-12-09 12:00:00,TS,10.7,132.0,30.0,1998,132.0,False
1998342N06141,1998-12-09 15:00:00,TS,10.8,131.2,35.0,1998,131.2,False
1998342N06141,1998-12-09 18:00:00,TS,10.9,130.3,40.0,1998,130.3,False
1998342N06141,1998-12-09 21:00:00,TS,11.0,129.5,45.0,1998,129.5,False
1998342N06141,1998-12-10 00:00:00,TS,11.1,128.5,50.0,1998,128.5,False
1998342N06141,1998-12-10 03:00:00,TS,11.2,127.7,55.0,1998,127.7,False
1998342N06141,1998-12-10 06:00:00,TS,11.3,126.8,60.0,1998,126.8,False
1998342N06141,1998-12-10 09:00:00,TS,11.5,126.1,63.0,1998,126.1,False
1998342N06141,1998-12-10 12:00:00,TS,11.8,125.3,65.0,1998,125.3,True
1998342N06141,1998-12-10 15:00:00,TS,11.9,124.5,65.0,1998,124.5,False
1998342N06141,1998-12-10 18:00:00,TS,12.0,123.6,65.0,1998,123.6,False
1998342N06141,1998-12-10 21:00:00,TS,12.0,122.7,70.0,1998,122.7,False
1998342N06141,1998-12-11 00:00:00,TS,12.0,121.8,75.0,1998,121.8,False
1998342N06141,1998-12-11 03:00:00,TS,11.8,121.0,78.0,1998,121.0,False
1998342N06141,1998-12-11 06:00:00,TS,11.6,120.3,80.0,1998,120.3,False
1998342N06141,1998-12-11 09:00:00,TS,11.5,119.6,85.0,1998,119.6,False
1998342N06141,1998-12-11 12:00:00,TS,11.4,118.8,90.0,1998,118.8,False
1998342N06141,1998-12-11 15:00:00,TS,11.3,118.1,90.0,1998,118.1,False
1998342N06141,1998-12-11 18:00:00,TS,11.2,117.3,90.0,1998,117.3,False
1998342N06141,1998-12-11 21:00:00,TS,11.0,116.6,90.0,1998,116.6,False
1998342N06141,1998-12-12 00:00:00,TS,10.8,115.9,90.0,1998,115.9,False
1998342N06141,1998-12-12 03:00:00,TS,10.6,115.2,90.0,1998,115.2,False
1998342N06141,1998-12-12 06:00:00,TS,10.5,114.5,90.0,1998,114.5,False
1998342N06141,1998-12-12 09:00:00,TS,10.4,113.9,90.0,1998,113.9,False
1998342N06141,1998-12-12 12:00:00,TS,10.4,113.4,90.0,1998,113.4,False
1998342N06141,1998-12-12 15:00:00,TS,10.4,112.9,88.0,1998,112.9,False
1998342N06141,1998-12-12 18:00:00,TS,10.5,112.6,85.0,1998,112.6,False
1998342N06141,1998-12-12 21:00:00,TS,10.5,112.3,85.0,1998,112.3,False
1998342N06141,1998-12-13 00:00:00,TS,10.6,112.0,85.0,1998,112.0,False
1998342N06141,1998-12-13 03:00:00,TS,10.7,111.8,83.0,1998,111.8,False
1998342N06141,1998-12-13 06:00:00,TS,10.9,111.5,80.0,1998,111.5,False
1998342N06141,1998-12-13 09:00:00,TS,11.1,111.2,78.0,1998,111.2,False
1998342N06141,1998-12-13 12:00:00,TS,11.3,110.9,75.0,1998,110.9,False
1998342N06141,1998-12-13 15:00:00,TS,11.5,110.5,70.0,1998,110.5,False
1998342N06141,1998-12-13 18:00:00,TS,11.8,110.1,65.0,1998,110.1,False
1998342N06141,1998-12-13 21:00:00,TS,12.2,109.7,63.0,1998,109.7,False
1998342N06141,1998-12-14 00:00:00,TS,12.7,109.2,60.0,1998,109.2,False
1998342N06141,1998-12-14 03:00:00,TS,13.2,108.6,53.0,1998,108.6,False
1998342N06141,1998-12-14 06:00:00,TS,13.6,108.1,45.0,1998,108.1,False
1998342N06141,1998-12-14 09:00:00,TS,14.1,107.6,38.0,1998,107.6,False
1998342N06141,1998-12-14 12:00:00,TS,14.4,107.1,30.0,1998,107.1,False
1998342N06141,1998-12-14 15:00:00,NR,14.7,106.7,25.0,1998,106.7,False
1998342N06141,1998-12-14 18:00:00,NR,15.1,106.2,20.0,1998,106.2,False
1998351N11125,1998-12-17 00:00:00,NR,10.9,125.0,20.0,1998,125.0,True
1998351N11125,1998-12-17 03:00:00,NR,11.2,124.4,20.0,1998,124.4,False
1998351N11125,1998-12-17 06:00:00,NR,11.6,123.9,20.0,1998,123.9,False
1998351N11125,1998-12-17 09:00:00,NR,12.0,123.4,23.0,1998,123.4,False
1998351N11125,1998-12-17 12:00:00,NR,12.5,122.9,25.0,1998,122.9,False
1998351N11125,1998-12-17 15:00:00,NR,12.9,122.5,25.0,1998,122.5,False
1998351N11125,1998-12-17 18:00:00,NR,13.4,122.1,25.0,1998,122.1,True
1998351N11125,1998-12-17 21:00:00,NR,13.9,121.8,25.0,1998,121.8,False
1998351N11125,1998-12-18 00:00:00,NR,14.5,121.5,25.0,1998,121.5,True
1998351N11125,1998-12-18 03:00:00,NR,15.0,121.3,25.0,1998,121.3,True
1998351N11125,1998-12-18 06:00:00,NR,15.4,121.1,25.0,1998,121.1,True
1998351N11125,1998-12-18 09:00:00,NR,15.8,120.9,25.0,1998,120.9,True
1998351N11125,1998-12-18 12:00:00,NR,16.3,120.7,25.0,1998,120.7,True
1998351N11125,1998-12-18 15:00:00,NR,16.9,120.5,25.0,1998,120.5,True
1998351N11125,1998-12-18 18:00:00,NR,17.5,120.3,25.0,1998,120.3,False
1998351N11125,1998-12-18 21:00:00,NR,18.1,120.1,23.0,1998,120.1,False
1998351N11125,1998-12-19 00:00:00,NR,18.7,119.8,20.0,1998,119.8,False
1999096N10136,1999-04-05 18:00:00,NR,9.8,135.8,20.0,1999,135.8,False
1999096N10136,1999-04-05 21:00:00,NR,10.1,135.3,20.0,1999,135.3,False
1999096N10136,1999-04-06 00:00:00,NR,10.3,134.8,20.0,1999,134.8,False
1999096N10136,1999-04-06 03:00:00,NR,10.5,134.3,23.0,1999,134.3,False
1999096N10136,1999-04-06 06:00:00,NR,10.8,133.9,25.0,1999,133.9,False
1999096N10136,1999-04-06 09:00:00,NR,11.0,133.5,25.0,1999,133.5,False
1999096N10136,1999-04-06 12:00:00,NR,11.3,133.2,25.0,1999,133.2,False
1999096N10136,1999-04-06 15:00:00,NR,11.6,133.1,25.0,1999,133.1,False
1999096N10136,1999-04-06 18:00:00,NR,12.0,133.1,25.0,1999,133.1,False
1999096N10136,1999-04-06 21:00:00,NR,12.3,133.1,25.0,1999,133.1,False
1999096N10136,1999-04-07 00:00:00,NR,12.6,133.0,25.0,1999,133.0,False
1999096N10136,1999-04-07 03:00:00,NR,12.7,132.9,28.0,1999,132.9,False
1999096N10136,1999-04-07 06:00:00,NR,12.8,132.8,30.0,1999,132.8,False
1999096N10136,1999-04-07 09:00:00,NR,12.9,132.6,30.0,1999,132.6,False
1999096N10136,1999-04-07 12:00:00,NR,12.9,132.5,30.0,1999,132.5,False
1999096N10136,1999-04-07 15:00:00,NR,12.9,132.5,30.0,1999,132.5,False
1999096N10136,1999-04-07 18:00:00,NR,12.8,132.4,30.0,1999,132.4,False
1999096N10136,1999-04-07 21:00:00,NR,12.7,132.1,30.0,1999,132.1,False
1999096N10136,1999-04-08 00:00:00,NR,12.5,131.6,30.0,1999,131.6,False
1999096N10136,1999-04-08 03:00:00,NR,12.4,131.2,30.0,1999,131.2,False
1999096N10136,1999-04-08 06:00:00,NR,12.4,130.8,30.0,1999,130.8,False
1999096N10136,1999-04-08 09:00:00,NR,12.4,130.2,30.0,1999,130.2,False
1999096N10136,1999-04-08 12:00:00,NR,12.4,129.6,30.0,1999,129.6,False
1999096N10136,1999-04-08 15:00:00,NR,12.5,129.0,33.0,1999,129.0,False
1999096N10136,1999-04-08 18:00:00,NR,12.6,128.4,35.0,1999,128.4,False
